303054854,PXB,1,1,43.350364,1,585984,6,1,11102,4A,11102_0,21,1112,11,217,1,1
303054857,PXB,1,2,43.350364,1,585984,6,1,11102,4A,11102_1,22,1112,11,217,1,1
303054858,PXB,1,2,43.350364,1,585984,6,1,11102,4A,11102_1,22,1112,11,217,1,1
303054861,PXB,1,3,43.350364,1,585984,6,1,11102,4A,11102_2,23,1112,11,217,1,1
303054862,PXB,1,3,43.350364,1,585984,6,1,11102,4A,11102_2,23,1112,11,217,1,1
303054865,PXB,1,4,43.350364,1,585984,6,1,11102,4A,11102_3,24,1112,11,217,1,1
303054866,PXB,1,4,43.350364,1,585984,6,1,11102,4A,11102_3,24,1112,11,217,1,1
303054869,PXB,1,5,43.350364,1,585984,6,1,11102,4A,11102_4,25,1112,11,217,1,1
303054870,PXB,1,5,43.350364,1,585984,6,1,11102,4A,11102_4,25,1112,11,217,1,1
303054873,PXB,1,2,43.350364,1,585984,6,0,31100,4A,31100_7,8,3110,31,235,0,1
303054874,PXB,1,2,43.350364,1,585984,6,0,31100,4A,31100_7,8,3110,31,235,0,1
303054877,PXB,1,3,43.350364,1,585984,6,0,31100,4A,31100_6,7,3110,31,235,0,1
303054878,PXB,1,3,43.350364,1,585984,6,0,31100,4A,31100_6,7,3110,31,235,0,1
303054881,PXB,1,4,43.350364,1,585984,6,0,31100,4A,31100_5,6,3110,31,235,0,1
303054882,PXB,1,4,43.350364,1,585984,6,0,31100,4A,31100_5,6,3110,31,235,0,1
303054885,PXB,1,5,43.350364,1,585984,6,0,31100,4A,31100_4,5,3110,31,235,0,1
303054886,PXB,1,5,43.350364,1,585984,6,0,31100,4A,31100_4,5,3110,31,235,0,1
303058949,PXB,1,1,-167.280095,1,585984,6,1,21101,4A,21101_9,20,2111,21,226,1,0
303058950,PXB,1,1,-167.280095,1,585984,6,1,21101,4A,21101_9,20,2111,21,226,1,0
303058953,PXB,1,2,-167.280095,1,585984,6,1,21101,4A,21101_8,19,2111,21,226,1,0
303058954,PXB,1,2,-167.280095,1,585984,6,1,21101,4A,21101_8,19,2111,21,226,1,0
303058957,PXB,1,3,-167.280095,1,585984,6,1,21101,4A,21101_7,18,2111,21,226,1,0
303058958,PXB,1,3,-167.280095,1,585984,6,1,21101,4A,21101_7,18,2111,21,226,1,0
303058961,PXB,1,4,-167.280095,1,585984,6,1,21101,4A,21101_6,17,2111,21,226,1,0
303058962,PXB,1,4,-167.280095,1,585984,6,1,21101,4A,21101_6,17,2111,21,226,1,0
303058965,PXB,1,5,-167.280095,1,585984,6,1,21101,4A,21101_5,16,2111,21,226,1,0
303058966,PXB,1,5,-167.280095,1,585984,6,1,21101,4A,21101_5,16,2111,21,226,1,0
303058969,PXB,1,2,-167.280095,1,585984,6,0,41101,4A,41101_0,9,4111,41,244,0,0
303058970,PXB,1,2,-167.280095,1,585984,6,0,41101,4A,41101_0,9,4111,41,244,0,0
303058973,PXB,1,3,-167.280095,1,585984,6,0,41101,4A,41101_1,10,4111,41,244,0,0
303058974,PXB,1,3,-167.280095,1,585984,6,0,41101,4A,41101_1,10,4111,41,244,0,0
303058977,PXB,1,4,-167.280095,1,585984,6,0,41101,4A,41101_2,11,4111,41,244,0,0
303058978,PXB,1,4,-167.280095,1,585984,6,0,41101,4A,41101_2,11,4111,41,244,0,0
303058981,PXB,1,5,-167.280095,1,585984,6,0,41101,4A,41101_3,12,4111,41,244,0,0
303058982,PXB,1,5,-167.280095,1,585984,6,0,41101,4A,41101_3,12,4111,41,244,0,0
303063045,PXB,1,1,12.719905,1,585984,6,1,11101,4A,11101_9,20,1111,11,217,1,1
303063046,PXB,1,1,12.719905,1,585984,6,1,11101,4A,11101_9,20,1111,11,217,1,1
303063049,PXB,1,2,12.719905,1,585984,6,1,11101,4A,11101_8,19,1111,11,217,1,1
303063050,PXB,1,2,12.719905,1,585984,6,1,11101,4A,11101_8,19,1111,11,217,1,1
